review_id,user_id,rating,text,time_created,business_id,business_name,location,category
hppco-pNvkTyr4LZgT7P3g,fSL0Ihzx1W0N4R7AqUUmNg,5,"We had the best red snapper dinner with a shrimp cocktail and braised asparagus. We always try to test new seafood restaurants where 
Ever we go.  We're 75....",2025-03-10 13:04:50,JIvAjPUZgQFuo4wb_MdvBw,Ray's In the City - Atlanta,"240 Peachtree St NW, Atlanta, GA 30303",Seafood
_W37-ZyVlWIy3R6TlfGyYQ,sfkIq0XKabrLYueBUwheTA,5,I would highly recommend Rays in the City if you are looking for amazing seafood.  We started with a Jumbo Shrimp Cocktail and it was perfectly chilled and...,2024-11-13 06:53:10,JIvAjPUZgQFuo4wb_MdvBw,Ray's In the City - Atlanta,"240 Peachtree St NW, Atlanta, GA 30303",Seafood
NONQpvfU7iudWJkOAHC-aw,w9w4f5sInDGgPcs6CkM0MA,5,"I really enjoyed my experience here. Everyone was nice and helpful. For apps, I had lobster crustini, fried pickles and jalopeno hush puppies. They all were...",2025-03-19 21:39:33,AyjG1dBEMXDdJb-eSwwZEA,Angry Crab Shack,"1380 Atlantic Dr NW, Ste 14180, Atlanta, GA 30363",Seafood
2VSmMeTTXAhCEndxRte0DA,0tj_TLcBq4gBmPPUTb1lTQ,5,"This place is a must-visit for seafood lovers! We started with Lobster Crostini, hush puppies, calamari, and Cajun pickles. For the seafood boil, we had...",2025-03-05 10:23:55,AyjG1dBEMXDdJb-eSwwZEA,Angry Crab Shack,"1380 Atlantic Dr NW, Ste 14180, Atlanta, GA 30363",Seafood
b5pDEJvvtnZ8r8VWDLXKRA,HDtq8MiGLe5GC7zhrife1A,5,"Atmosphere - Clean, lots of indoor and outdoor seating

Taste / Food - Ordered the gumbo, fried alligator, red beans and rice, jambalaya, fried okra and...",2024-12-22 18:47:52,2qqzP3AiKuz3Fn3ao1_onA,Louisiana Bistreaux - East Point,"1375 Virginia Ave, East Point, GA 30344",Cajun/Creole
N3BrZan2QRsMPYEANHTNZQ,PYVa7IhrybBErfTE6LMeLg,4,Great place for a Sunday brunch. We got lucky and were able to walk in for a table of 4. We sat on the patio since the weather was nice out. To Start we got...,2025-03-12 10:12:17,2qqzP3AiKuz3Fn3ao1_onA,Louisiana Bistreaux - East Point,"1375 Virginia Ave, East Point, GA 30344",Cajun/Creole
VmMAHfCZNGKeV35ucQUxGA,hEwrZurUnXRfsfCaGTzfDg,4,"I've been dying to get to the restaurant for years so I grabbed a good friend and said...MEET ME HERE. 

Our waitress was Kimmy and she was very attentive....",2025-01-27 19:12:09,2qqzP3AiKuz3Fn3ao1_onA,Louisiana Bistreaux - East Point,"1375 Virginia Ave, East Point, GA 30344",Cajun/Creole
jLTtMXkbPOx7nfARPRctPw,RLfQoq2NoYjBrEklYjNpiA,5,"We love goldd credit IG 

Dippedngoldshop13


Dagolddenqueen_ IG 


We love goldd credit IG",2024-11-06 07:19:55,onjo9H9K8rNwPa6A0LDrXw,Atlanta Fish House & Grill,"1437 Campbellton Rd SW, Atlanta, GA 30311",Seafood
Hj5IjZJyGjKT1jZ9-vzZWQ,ntptt8D6-mOITPB_hp10Yw,5,"Quick service, great portions, clean to go restaurant with flavorful food.
I tried the salmon salad and the size of the filet was so flavorful. Glad we...",2024-12-13 13:26:47,onjo9H9K8rNwPa6A0LDrXw,Atlanta Fish House & Grill,"1437 Campbellton Rd SW, Atlanta, GA 30311",Seafood
_2h8-d8FCeVgRhNhoRJ8uA,Hd8bp1Z2XQPV5rOe3NZddw,4,"My fish and shrimp combo was really good. The fries were crispy and seasoning on point even after the food was delivered. The hush puppies were light,...",2025-03-16 15:37:15,onjo9H9K8rNwPa6A0LDrXw,Atlanta Fish House & Grill,"1437 Campbellton Rd SW, Atlanta, GA 30311",Seafood
GZBWEApJWx3UvhTQBRm60w,GM046mE43cnrcouLIcfGVA,5,Came in for lunch over the weekend and was blown away by all the delicious dishes we tried! My 6 year old loved the meatballs and the lasagna (so did I) and...,2025-03-31 15:02:02,G6j54WYhbXnByD6gFAJykQ,Nonna Dora,"1100 Hammond Dr, Ste 430A, Atlanta, GA 30328",Italian
s5pNSt13J5Hs7hqbFFqP1Q,8BiZwTRCk8agatWpNR5NkQ,5,Authentic Italian food made fresh! I've been here quite a few times so lots of pictures...,2025-03-31 15:03:34,G6j54WYhbXnByD6gFAJykQ,Nonna Dora,"1100 Hammond Dr, Ste 430A, Atlanta, GA 30328",Italian
l_zD3JVg1I9rpQGS2c9NZg,lKdcm1bVU9qisRLrPeZ35A,5,4.5 stars for the food and service. 0.5 extra for being less than 20min walk from Georgia Tech! I have been visiting this spot regularly since I found it...,2025-03-12 19:41:19,QHhSs3JJ2k9tJufA4QUtYw,Barcelona Westside Ironworks,"1085 Howell Mill Rd NW, Atlanta, GA 30318",Tapas/Small Plates
_xbgFGhNsBSiMV56Y20n_A,Kh2YOIDA0KKVCVqYOL8sZQ,4,"Great tapas place in west midtown. This is a very classy date/double date spot. Plenty of valet parking g (only $5). We had made a reservation, we heard...",2025-03-03 09:33:57,QHhSs3JJ2k9tJufA4QUtYw,Barcelona Westside Ironworks,"1085 Howell Mill Rd NW, Atlanta, GA 30318",Tapas/Small Plates
tBthJSTUnuIH-WGL_4x_gQ,XNPwLVwHPyrOaEQA_sI1wg,4,Barcelona is a gorgeously lively seaside city in Spain that is synonymous with one thing: tapas. And while the experience of Barcelona in West Midtown may...,2025-02-21 19:32:41,QHhSs3JJ2k9tJufA4QUtYw,Barcelona Westside Ironworks,"1085 Howell Mill Rd NW, Atlanta, GA 30318",Tapas/Small Plates
UFv7LC9JgrBr8eD1eWyyfA,uUyt0ION4vWBv9V2pCvNwA,5,"Who needs Whoville when you've got The Grinch Who Stole West Peachtree Pop-Up Bar at McCrays Tavern Midtown? 

From festive drinks to mouthwatering bites,...",2024-12-20 09:20:28,UcqHx8WJW894JyGiMyxspg,McCray's Tavern Midtown,"1163 W Peachtree St NE, Atlanta, GA 30309",Venues & Event Spaces
ythwtAuavBulNUD-wF_ycg,0dhEvZdZe_iSYXlqUWywBg,4,"What a great neighborhood pub! Stayed right around the corner for a work trip, and were pretty tired -- so rather than grab a Lyft to explore a different...",2024-11-29 18:07:52,UcqHx8WJW894JyGiMyxspg,McCray's Tavern Midtown,"1163 W Peachtree St NE, Atlanta, GA 30309",Venues & Event Spaces
q4nW3vZrHmYlIxyWvv7fMg,PBwGMwKR_21KcG7p-wzazQ,4,We went for bottomless brunch on a weekend. We came with a reservation at 12:15 and we were seated immediately. Food was hot and delicious and came out in...,2025-02-03 09:25:27,UcqHx8WJW894JyGiMyxspg,McCray's Tavern Midtown,"1163 W Peachtree St NE, Atlanta, GA 30309",Venues & Event Spaces
nSqJ7OfNPhrSnYOXy2UjvA,nuO42bJn2Mu498bbalMNqw,4,Two Fish Myanmar Cuisine is a Burmese restaurant that dishes out comfort food. The restaurant itself is very small; there is one small table and one long...,2025-02-22 17:55:28,fcStMRPtysiN_8R7BPjl6A,Two Fish Myanmar Cuisine,"980 Rowland St, Ste 4130, Clarkston, GA 30021",Burmese
kXCEPdgzrbeh7SfZQL8Z0A,hO5W3cdFGZaddJmyMh5JFg,4,"As someone originally from Burma (Myanmar), it makes me happy when another restaurant opens up in the metro area that serves Burmese cuisine. I was able to...",2025-02-02 17:53:50,fcStMRPtysiN_8R7BPjl6A,Two Fish Myanmar Cuisine,"980 Rowland St, Ste 4130, Clarkston, GA 30021",Burmese
8-RJUCBqcKeXjwoDMn-_qw,D3DoR7MNli32XBNz-C-p6A,5,"Amazing new restaurant run by a Burmese family. We recommend anything and everything at this time, simply to give the spot some exposure. We read about the...",2024-10-07 17:03:52,fcStMRPtysiN_8R7BPjl6A,Two Fish Myanmar Cuisine,"980 Rowland St, Ste 4130, Clarkston, GA 30021",Burmese
xU6RcggEZbb7rPPIlIYAkQ,29X7HxHtGhKG72rCQ6gk7A,5,Chill af. Wine selection is fiye. Prosciutto panini (on Focaccia is flames. I had a glass of the Lirio and one of the Alpina. Music was cool. Definitely...,2025-02-18 22:41:44,TDvnkXWrEj4vBfeAgDDiRQ,Postino Buckhead,"3655 Roswell Rd NE, Ste 300, Atlanta, GA 30342",Wine Bars
eQuaMPcpVo52dS8kmkarPg,smZEQVBD_iCVz-5tMCGvUQ,5,"The food and service is amazing! My favorite items off the menu are the skewers and the boards (specifically goat cheese and pepper jam, & smoked salmon and...",2025-02-12 18:01:48,TDvnkXWrEj4vBfeAgDDiRQ,Postino Buckhead,"3655 Roswell Rd NE, Ste 300, Atlanta, GA 30342",Wine Bars
XJlXM3cGxW0466tieDHCgw,-MLsVjybtAYckDgT2CPLhg,5,"Postino Buckhead: Yelp Put Me On & I Keep Coming Back!  

Shoutout to Yelp for introducing me to Postino Buckhead--because now, I can't stop coming back!...",2025-03-18 17:34:36,TDvnkXWrEj4vBfeAgDDiRQ,Postino Buckhead,"3655 Roswell Rd NE, Ste 300, Atlanta, GA 30342",Wine Bars
VjohM-BM6tlmKBH2G1zCig,zBFNJQIUvvLGayflmyFp5Q,4,Friendly staff. Fairly quick service. Clean establishment. Only a few dine-in tables. The fries were seasoned well. The cheese pizza had a good amount of...,2025-02-24 12:38:15,GHJbq3ytM4zn5_KtMkqi6g,Goodfellas Pizza And Wings,"898 Oak St SW, Ste A, Atlanta, GA 30310",Pizza
0EcIR_QQNzJcAG2AVH05pw,h96U_BHyImeEenzroDGiOg,5,"This is a little eatery in a busy medical bldg.  I purchased a breakfast omelette with onion, mushrooms and broccoli.   Also came with a slice of toast, I...",2024-11-04 07:23:18,wlkC_tm2-_CluCDi0aT6hw,Café 59,"59 Executive Park S, Atlanta, GA 30324",Cafes
Z8ReTMKeeTO-05ZJH1yydA,pSNNPZrSpdADuKqE0kFCRg,4,"I eat here often, since I work in the bldg.  Excellent, quick service and good sandwiches, salads, and ""specials"".  Prices are reasonable.",2017-08-20 21:04:28,wlkC_tm2-_CluCDi0aT6hw,Café 59,"59 Executive Park S, Atlanta, GA 30324",Cafes
w-k3D7aJOsKYh0Wdz9CzbQ,nuO42bJn2Mu498bbalMNqw,5,"Whiskey Bird is your typical neighborhood restaurant offering American-Asian fusion food. It gets pretty busy during lunch and dinner, so booking a...",2025-03-30 12:22:17,dfL1KYHtcs6YaFVx-nZTdQ,Whiskey Bird,"1409 North Highland Ave NE, Atlanta, GA 30306",New American
-XnUa3lVPM4HOF3uS9SD2w,Q7z79xji4Jube-VuaEe32A,5,"Came here for a birthday brunch and we were impressed! There was parking across the street and it's nestled in an almost small town feel part of Atlanta.

I...",2025-03-12 10:45:19,dfL1KYHtcs6YaFVx-nZTdQ,Whiskey Bird,"1409 North Highland Ave NE, Atlanta, GA 30306",New American
C_AHPqquazs9uNvVdK1Yiw,HKNW-Vtia-B1-TvAdVjsWQ,4,"Went to brunch for son's birthday.  
Ordered a Caribbean iced coffee. It was delicious. 
I had the spicy tuna ""toast"" but the toast was actually hashbrowns....",2025-03-11 07:57:46,dfL1KYHtcs6YaFVx-nZTdQ,Whiskey Bird,"1409 North Highland Ave NE, Atlanta, GA 30306",New American
bwhd5yex7Z_g2CEkbLo97g,LISW9PkJdkNT7Imo8B3XGA,5,"We walked in at 2:00 for a late lunch. There were only a couple tables seated at this time. The interior was hip and intimate, it smelled neutral, and...",2024-12-19 12:29:31,W59eYeOsOAvj49aucalDEA,Culturistic Kitchen ,"2130 Jodeco Rd, McDonough, GA 30253",Breakfast & Brunch
XOPZ0EY26VEBBXququBNMw,BPRXNwssuizj7_yU_AwqjA,5,"My food was excellent
The music was great. Service was on point. 
My drink was tasty
They accommodated me because I did not have a reservation. Got there...",2024-10-06 18:43:01,W59eYeOsOAvj49aucalDEA,Culturistic Kitchen ,"2130 Jodeco Rd, McDonough, GA 30253",Breakfast & Brunch
4Pjjo1b5yTUajI82sP3DCg,z0IcOu4i97VKv_8IyRWNjQ,5,"What initially starts out feeling like some hipster, nuveau take on Mexican food (which I suppose technically it is sort of) turns into a tasty dining...",2025-01-30 08:53:59,ZbqsKgoo1zdckzFP0RgX_A,Velvet Taco,"77 W Paces Ferry Rd NW, Ste 35A, Atlanta, GA 30305",Tacos
Y2_CwXbhtfswuAbXfKvRSA,-y29Tr-exCwqsg-E41lGAQ,4,"I got a late night dinner here! I love their menu, each has really popping flavors or a unique twist to it. I chose to get 3 tacos:

Left: Mexi-Cali...",2025-03-23 21:17:04,ZbqsKgoo1zdckzFP0RgX_A,Velvet Taco,"77 W Paces Ferry Rd NW, Ste 35A, Atlanta, GA 30305",Tacos
O0d9ONa9j6SedrLI2HiLdg,WYwnNhSqFiuHCVrBWkeKTw,5,"Tacos and Margs and guac, oh my! 

Location and Parking 
Located in Buckhead in the same shopping plaza as whole foods, parking is free. 

Venue and...",2025-01-23 07:40:23,ZbqsKgoo1zdckzFP0RgX_A,Velvet Taco,"77 W Paces Ferry Rd NW, Ste 35A, Atlanta, GA 30305",Tacos
vM_Pr1pRuaU7KvKs1jdQgw,9Gl3Y6XHVlHuQxarMpMv3g,5,Good food and a clean restaurant.  It is fast casual so there isn't really service but everyone you encounter seems to care about their job and the...,2024-11-03 14:26:41,uJ7EaBe7t5PfWTw63kV7rg,Local Expedition Wood Fired Grill,"5315 Windward Pkwy, Ste B, Alpharetta, GA 30004",New American
9h-5Nn1Qwcq9qe5eA1fElg,lTLVsb2R_prZ_l_uE4wuZg,4,"Happily impressed with the Local Expedition Wood Fired Grill. 
I met my daughter for a quick dinner. I arrived before her and secured us a table as seating...",2025-03-01 15:01:49,uJ7EaBe7t5PfWTw63kV7rg,Local Expedition Wood Fired Grill,"5315 Windward Pkwy, Ste B, Alpharetta, GA 30004",New American
FhSyc5QSWSwVWUd9jpzYRg,PKNj3IGC_F5XA8_R-gje1w,5,"The food at local exposition is always amazing. Brussel sprouts, carrots, meat, ... all quick and delicious!",2025-03-29 07:40:40,uJ7EaBe7t5PfWTw63kV7rg,Local Expedition Wood Fired Grill,"5315 Windward Pkwy, Ste B, Alpharetta, GA 30004",New American
xaWkvAS0yglVJ1O-5oy8Fw,rnu-jnJjG9Irbta-5fVvzQ,5,"I've been a regular on and off since 2002.
I have nothing but praise and respect for the staff and the owner.
Joe is an awesome guy.
The food , the drinks,...",2025-03-17 20:43:07,3-wYxXgVywsPz7-h4cdZIA,Elbow Room Bar,"248 Pharr Rd NE, Atlanta, GA 30305",Dive Bars
BmkD-rmML6kCisraW5HZyg,O3nhfuz6W4wlmIQgM_Oo2g,4,"Dog friendly patio, good beer and chicken tenders, why am I not here more often?? Parking is a bit of an annoyance but we got lucky and found a spot on the...",2024-12-18 14:09:41,3-wYxXgVywsPz7-h4cdZIA,Elbow Room Bar,"248 Pharr Rd NE, Atlanta, GA 30305",Dive Bars
kxEBXoeeXem_mCBfzeiZUQ,ETW3oHVvm1WLHjmT1VXcrw,5,Great women run bar in buckhead. Its open late and nice for getting after hours food or drinks.,2025-03-19 23:01:00,3-wYxXgVywsPz7-h4cdZIA,Elbow Room Bar,"248 Pharr Rd NE, Atlanta, GA 30305",Dive Bars
29GbwpokdgYRiJSOk0yQGw,GxjoOLtuyYnvv18axoF74g,5,"Very simple and straightforward Korean restaurant with a focus on making rice bowls.
I typically get beef or pork. Spicy is not very spicy FYI.
Very...",2025-02-04 14:31:10,UOcRD1GKorZF-jemVPjbyQ,Krave,"1170 Collier Rd, Suite B&C, Atlanta, GA 30318",Asian Fusion
5UcOil107Grq5u-QiuXw3w,ElCrnD0mq5NPKsrXtjm5iA,5,A cheap go to for lunch or after work. Love their beef spare ribs and their shrimp dumplings. Great portion size for the price. Also a good spot for casual...,2024-12-20 19:33:58,UOcRD1GKorZF-jemVPjbyQ,Krave,"1170 Collier Rd, Suite B&C, Atlanta, GA 30318",Asian Fusion
_AxqDG9hpf4mmiPHvqVI0A,orMPRNQl9aYt4SlhXGVD4g,5,"While at the office, I decided to step in Krave for a little korean snack and was not disappointed. The interior is well kept and welcoming, the smells from...",2024-05-09 11:00:18,UOcRD1GKorZF-jemVPjbyQ,Krave,"1170 Collier Rd, Suite B&C, Atlanta, GA 30318",Asian Fusion
PH2Dibf7YqDqPXM23obQhg,aJN3F3bS_ooe4rZx8rHmgA,5,"We have gone to the trucks when within 20 minutes of Dunwoody.  So usually every 2-3 months or so.

This week they were at the Dunwoody brook run Thursday...",2024-09-21 14:47:38,Mxek3lwKfQygOhLD-GXEeA,Cousins Maine Lobster Truck - Atlanta,"Atlanta, GA",Seafood
h1nqiSt30_m3TLKr9CA7FQ,h7MkyuqfVoZMcf6FJKRk1g,5,"Great service and great food! 

We tried this food truck outside of Truck & Tap in Downtown Lawrenceville on a Sunday afternoon and it was great. We got a...",2024-08-25 21:42:28,Mxek3lwKfQygOhLD-GXEeA,Cousins Maine Lobster Truck - Atlanta,"Atlanta, GA",Seafood
SKVb0iqoIUOR9LjsYONlxw,CIZVwA60JDkdmtQxg7lAcQ,5,First time trying Cousins Maine Lobster. It was amazing. The lobster is fresh & plentiful. Will definitely try this food truck again!,2024-04-06 13:30:36,Mxek3lwKfQygOhLD-GXEeA,Cousins Maine Lobster Truck - Atlanta,"Atlanta, GA",Seafood
CryyLS0e8-7ijXhf6QKRig,v7pFPctG2tALP3hrLGaCXg,5,"This place is great. If I were to design a menu/restaurant myself (and if I were capable of doing so), there's not a lot I would do differently. Amazing...",2025-03-26 14:34:42,bTSNV0sBXyfn6vYNhU0Q2g,Fawn,"119 E Ponce De Leon Ave, Decatur, GA 30030",Wine Bars
oyw3lzTdfcTOct7EZMqygQ,apcO4XR8kDkJMGhqsVNTRw,5,It's a Friday night in Atlanta.  We are visiting from out of state. My husband searched best burger in downtown Atlanta and this place came up.  We called...,2025-02-28 19:14:40,AUV7Ocno9T8_qPlFeRSziA,Ted's Montana Grill,"133 Luckie St NW, Atlanta, GA 30303",Burgers
M-3x1gV8YfHPwPoP0FD_Fg,JFCLCoH4CC58TRdraWL8GQ,4,"Good prices  - Burger and Salad very tasty and not too overwhelming. And the dessert - apple
Cobbler ...

We recommend. But there was a gnat problem - we...",2024-11-18 07:13:02,AUV7Ocno9T8_qPlFeRSziA,Ted's Montana Grill,"133 Luckie St NW, Atlanta, GA 30303",Burgers
I0ZooveNhkDXTvBc6m9e-g,1i4YvXLh5c-z7ayYlAUOJw,5,"We've been fans of Anthony since his days as ""Pare Baked Goods"". We got sucked in with his Ube cheescake. Then the pandesal. Now the shortbread cookies....",2023-11-24 17:00:44,f9i76UIn08XDE6pezE1aVQ,Seven Fingers Baked Goods,"225 E Ponce De Leon Ave, Ste 110, Decatur, GA 30030",Pop-Up Restaurants
kDizOAH0aATLxgclDfAAwg,OIOTS3iWOl-Q5184PnyZ3g,5,"The Northcreek Cafe is our choice if we have company over for lunch.  Located in the Northcreek Office Complex, they serve both the public and employees in...",2022-05-10 00:07:23,vzyplzkOTTBAgjVJtBA5Qg,Northcreek Cafe,"3715 Northside Pkwy NW, Atlanta, GA 30327",Restaurants
RVsdhloBo0pXCVnZCi9nQQ,vE3k7DLKEHzc1uzFwUHjYw,4,"I eat at the Northcreek Café a couple times a week.  I appreciate the convenience of the location - a short walk from my office building, and the quality of...",2016-09-16 07:15:41,vzyplzkOTTBAgjVJtBA5Qg,Northcreek Cafe,"3715 Northside Pkwy NW, Atlanta, GA 30327",Restaurants
CrJ-rCui_2FkdUxoFKOdrw,6BwyXXyKKWDp4EYmcOgf9Q,5,Food is always good and great customer service. Love a place that call you by name whenever you come in for a meal,2018-06-12 08:27:15,vzyplzkOTTBAgjVJtBA5Qg,Northcreek Cafe,"3715 Northside Pkwy NW, Atlanta, GA 30327",Restaurants
F40-3X2S9MnDKUrzgvYY4Q,njql5in9tdfFbxznK9wt-w,5,"Lai is excellent,  she provided good customer service by recommending an excellent flavor for the wings. Honey Lemon Pepper was on point 
Thanks again Lai.",2025-02-17 09:22:07,zRFpn2rV3tXQOifxpRsqrQ,Hungry AF,"27 Piedmont Ave NE, Ste D1, Atlanta, GA 30305",Burgers
gp0uOZ-Rg3U-zvlByuwaSQ,58bJVgt2JyI6LVAcCg5r7g,4,This spot is smack dab into the heart of downtown Atlanta. This place garners a lot of visitors several of them are college students given that GSU campus...,2024-11-17 13:45:09,zRFpn2rV3tXQOifxpRsqrQ,Hungry AF,"27 Piedmont Ave NE, Ste D1, Atlanta, GA 30305",Burgers
FSKkEYE9AyMVhVvLG4XhMQ,tbfR6h-_U3HS5F6kF3f8ig,5,"This was a great choice 7 of us and they handled it with ease.  

The atmosphere and feel to the restaurant was spot on.  A little warm with the fireplace...",2025-02-27 04:17:26,t9A9DI4-G3uboJ7cQk2Kcw,Saints + Council,"1221 Peachtree St, Ste 130, Atlanta, GA 30309",Breakfast & Brunch
zIdvUh7z1759mwdt4lm_zw,jWdnzFRRm6zeLyn1la1jOw,4,"Relaxed cozy dining in a dark, modern setting with casual dress. Food is well made but side substitutions get up charged. 

Busy square with ample paid...",2025-03-17 09:02:29,t9A9DI4-G3uboJ7cQk2Kcw,Saints + Council,"1221 Peachtree St, Ste 130, Atlanta, GA 30309",Breakfast & Brunch
nIPwVUrAstf-z86tCsys2g,FA4NN7argMlfN8SC84EQ_A,4,"So good, $6 for a large shrimp chowder soup-kind of small for price BUT SO WORTH IT! A must try, has a kick of spice but not over bearing.",2020-03-13 11:36:02,x6I2OL6EsFhuphbPni2D2A,Roly Poly ,"533 Peachtree St NE, Ste B, Atlanta, GA 30308",Fast Food
V8MRzlLlVYbepJpcH57TBw,HkCTc4NZ9QFbAnQHdwGnsQ,4,"I can't believe an acceptable lunchtime sandwich option has been a couple blocks away from my office for 2.5 years, and I only discovered it today. Finally,...",2010-03-25 12:00:03,x6I2OL6EsFhuphbPni2D2A,Roly Poly ,"533 Peachtree St NE, Ste B, Atlanta, GA 30308",Fast Food
ykLVDs_XEzj2oZwvnqkOJw,Pv5GHZHLxRJR4P-jSk794A,5,"I love this place! The food is freaking awesome and made to order, so it's always hot and fresh. Don't forget to pick up your stamp card either!",2012-11-21 19:08:12,x6I2OL6EsFhuphbPni2D2A,Roly Poly ,"533 Peachtree St NE, Ste B, Atlanta, GA 30308",Fast Food
lpAuY4qkkhGxNQ2pCP7JFw,ESq2HTpDncEjOdZEyAJfaA,5,"I received a gift card for my birthday and finally decided to stop by this delightful establishment. I was accompanied by my ‍Hubs‍ and my mom, so I was...",2025-03-26 18:00:44,gMSCtM6SCUF-bp3Ypw8Jxg,South City Kitchen Buckhead,"3350 Peachtree Rd NE, Ste 175, Atlanta, GA 30326",Southern
8vqVZ48drXbEkCZxnh0AOQ,-gO_WS39YVISTUjcWVhXIQ,4,"This is a 4.5 for us. The food and cocktails were excellent, service started out great but became a bit slower throughout the evening. At first we were...",2025-01-19 06:33:04,gMSCtM6SCUF-bp3Ypw8Jxg,South City Kitchen Buckhead,"3350 Peachtree Rd NE, Ste 175, Atlanta, GA 30326",Southern
jU2saMPHHvEDsp7eI2C61w,jVLdNgRu3noR0G-tLF4OzA,4,"Biscuit - it taste amazing with the apple butter. Has a nice salty taste to it as well.

Cornbread - this is the best cornbread that I've had. It has a...",2024-12-22 10:14:11,gMSCtM6SCUF-bp3Ypw8Jxg,South City Kitchen Buckhead,"3350 Peachtree Rd NE, Ste 175, Atlanta, GA 30326",Southern
OHZHH0OSSQ7_BVB13ZGBzg,2o4e49zAlluR325Ete4njA,4,Decided to hit Fin & feathers in Midtown for a little happy hour situation with a couple of associates. To know me is to know that I have loved feathers...,2025-03-16 15:06:53,jj5_YiZV8nptwljNq7RoKA,Fin & Feathers Midtown,"1136 Crescent Ave NE, Atlanta, GA 30309",Bars
KseH7w3bDLJYlSxnxxpGIw,vL8IVrOddz55oBovL5_Jgg,4,"I forgot to take pictures I'm sorry!
Food
My friends and I got the chicken thigh nuggets and they were so good! One plate is good for max 2 people, I...",2025-03-10 08:36:50,jj5_YiZV8nptwljNq7RoKA,Fin & Feathers Midtown,"1136 Crescent Ave NE, Atlanta, GA 30309",Bars
cF3J6ORlkX19c6whiWU9eA,OAXNE-X6gOSIbpAHU7-EaA,5,Probably the best sushi we have ever had in Atlanta. Worth experiencing-absolutely delicious and a lovely atmosphere..,2025-02-24 14:51:56,HuXwmIuMbEleylXXtxCfIg,Takumi Cuisine,"250 W Ponce De Leon Ave, Decatur, GA 30030",Sushi Bars
jPSvZukgk6_ts5-q0ZaHKA,6iL3kh42CDWhcEq3y-A5HQ,5,"Another Decatur gem!

Knowing that I had some special 5-star guests coming into town to join me for a day, I hopped onto Yelp and came across Takumi Cuisine...",2025-02-24 06:07:42,HuXwmIuMbEleylXXtxCfIg,Takumi Cuisine,"250 W Ponce De Leon Ave, Decatur, GA 30030",Sushi Bars
n_qo44mihNAberrs8ay7Mw,hdzTAN8DGJKRddkZ8279JQ,4,"4 Stars for delicious food in a great location near the Main Street in Decatur.

I recently came to Takumi with a few coworkers and enjoyed a meal by the...",2025-03-09 15:31:08,HuXwmIuMbEleylXXtxCfIg,Takumi Cuisine,"250 W Ponce De Leon Ave, Decatur, GA 30030",Sushi Bars
oQ9xCBlNxttxjpClaEQRiQ,RaXjcl-rYqRQoStWzHLO8g,5,"I was local to Buckhead one day with a friend and we were hangry. I came to yelp and typed ""food"" and this place came up first. I saw the great reviews and...",2025-02-11 01:11:58,F0eaHDnN_-zF7KPZu1a2NQ,Industry Tavern,"3280 Peachtree Rd NE, Ste 185, Atlanta, GA 30305",New American
6nYM7gMHxnS7b98tE9Qp5g,Za2EaK9q30ysNk0kZpaAng,5,"Well, it didn't take long!  Headed back during same trip...this time for a pie.  Crispy edge crust...substantial enough to pick up slices.  Crust otherwise...",2025-02-01 11:35:03,F0eaHDnN_-zF7KPZu1a2NQ,Industry Tavern,"3280 Peachtree Rd NE, Ste 185, Atlanta, GA 30305",New American
oKKpbbfsL-9zLEbxkWQS-A,-Fus_J5YZmJD0CVa19yoww,5,I went to Banu for the first time a few days after opening in February and have been back many times after. Everything is amazing and chef Kiki is an...,2025-03-29 10:27:57,9NHEE1ZcMJ9LJv7EBnWZ2A,Banu Mediterranean Grill,"3861 Roswell Rd NE, Atlanta, GA 30342",Mediterranean
icHA4Vtr3zWndCFSe3Q_Gw,2AFHSkwcw7_oJmnfnGdsrg,4,"This is the upscale coffee shop type place in the lobby of the Hyatt Regency in downtown Atlanta. I was here for a conference, during a pretty nasty...",2025-01-11 16:42:11,XA6jXZCnZiJW5ahXtFxjDA,Sway,"265 Peachtree St NE, Hyatt Regency Atlanta, Atlanta, GA 30308",Southern
YWNxun50qXU1_k9dvXN2Yg,9oYtpISxW3FulJn_F39Mnw,4,I ordered room service last night and it was excellent.  It took a while to receive it but I actually received my order 15 minutes before the due time.  I...,2025-03-08 14:43:57,XA6jXZCnZiJW5ahXtFxjDA,Sway,"265 Peachtree St NE, Hyatt Regency Atlanta, Atlanta, GA 30308",Southern
8W7N6-q08l3ptZcp390CZw,XKuyAOlWG6FJlH-8lSjVpQ,5,Went to Twerk Chicken for the first time today and let me tell you the food was BUSSIN. I had a the Dimepiece which is a 10 piece wing with the signature...,2023-09-05 15:48:44,1OCnVm_yq2JIA-QuBjUWvQ,Twerk Chicken,"2583 Candler Rd, Decatur, GA 30030",Chicken Wings
VddNK-WRUUIDhF9h3tgZsA,M_OMjgWLm0RGv_p2rle_9A,5,I've seen this place on DoorDash all the time but never ordered. I was out running around and decided to try it. It's located in a gas station parking lot....,2023-12-16 19:03:46,1OCnVm_yq2JIA-QuBjUWvQ,Twerk Chicken,"2583 Candler Rd, Decatur, GA 30030",Chicken Wings
